,ts_weight,generation_cost,emissions,gen_baseload_region1,gen_peaking_region1,transmission_region1_region2,transmission_region1_region5,transmission_region1_region6,demand_region2,gen_unmet_region2,gen_wind_region2,gen_storage_region2,level_storage_interday_region2,level_storage_intraday_region2,level_storage_region2,transmission_region2_region3,gen_baseload_region3,gen_peaking_region3,transmission_region3_region4,demand_region4,gen_unmet_region4,transmission_region4_region5,demand_region5,gen_unmet_region5,gen_wind_region5,gen_storage_region5,level_storage_interday_region5,level_storage_intraday_region5,level_storage_region5,transmission_region5_region6,gen_baseload_region6,gen_peaking_region6,gen_wind_region6,gen_storage_region6,level_storage_interday_region6,level_storage_intraday_region6,level_storage_region6
2020-07-02 00:00:00,1.0,0.294,11745.802,38.536,0.0,37.992,0.545,-0.0,44.79,0.0,6.798,0.0,0.0,0.0,0.0,0.0,20.193,0.0,20.193,40.04,0.0,-19.847,27.3,0.0,49.987,-3.384,0.0,63.656,63.656,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 01:00:00,1.0,0.294,11745.802,38.536,0.0,37.711,0.826,-0.0,44.71,0.0,6.999,0.0,0.0,0.0,0.0,0.0,20.193,0.0,20.193,37.73,0.0,-17.537,25.46,0.0,47.832,-5.66,0.0,66.87,66.87,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 02:00:00,1.0,0.294,11745.802,38.536,0.0,38.536,0.0,-0.0,45.36,0.0,6.933,0.0,0.0,0.0,0.0,0.11,20.193,0.0,20.302,36.96,0.0,-16.658,24.57,0.0,46.31,-5.082,0.0,72.247,72.247,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 03:00:00,1.0,0.294,11745.802,38.536,0.0,38.536,0.0,-0.0,47.3,0.0,7.211,0.0,0.0,0.0,0.0,-1.552,20.193,0.0,18.64,37.86,0.0,-19.22,24.12,0.0,45.722,-2.382,0.0,77.075,77.075,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 04:00:00,1.0,0.542,14583.131,38.536,7.093,44.377,1.253,-0.0,53.16,0.0,8.783,0.0,0.0,0.0,0.0,0.0,20.193,0.0,20.193,39.85,0.0,-19.657,24.62,0.0,43.025,0.0,0.0,79.337,79.337,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 05:00:00,1.0,0.832,17895.049,38.536,15.373,46.34,7.57,-0.0,58.49,0.0,12.332,0.0,0.0,0.0,0.0,0.182,20.193,0.0,20.374,43.3,0.0,-22.926,29.07,0.0,44.426,0.0,0.0,79.337,79.337,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 06:00:00,1.0,0.888,18530.342,38.536,15.607,46.34,7.804,-0.0,61.86,0.0,16.931,0.0,0.0,0.0,0.0,1.411,20.193,1.354,22.958,46.58,0.0,-23.622,34.53,0.0,50.349,0.0,0.0,79.336,79.336,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 07:00:00,1.0,0.79,17408.108,38.536,14.156,44.986,7.707,-0.0,63.56,0.0,18.574,0.0,0.0,0.0,0.0,0.0,20.193,0.0,20.193,49.03,0.0,-28.837,38.32,0.0,59.451,0.0,0.0,79.335,79.335,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 08:00:00,1.0,0.977,19548.06,38.536,15.607,46.34,7.804,-0.0,65.38,0.0,19.043,0.0,0.0,0.0,0.0,0.003,20.193,3.898,24.094,50.44,0.0,-26.346,40.2,0.0,58.742,0.0,0.0,79.334,79.334,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 09:00:00,1.0,1.155,21585.029,38.536,15.607,46.34,7.804,-0.0,66.9,0.0,19.215,0.0,0.0,0.0,0.0,-1.345,20.193,8.991,27.838,51.49,0.0,-23.652,40.86,0.0,56.708,0.0,0.0,79.334,79.334,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 10:00:00,1.0,1.282,23034.55,38.536,15.607,46.34,7.804,-0.0,66.45,0.0,19.323,0.0,0.0,0.0,0.0,-0.787,20.193,12.615,32.021,52.49,0.0,-20.469,41.39,0.0,54.056,0.0,0.0,79.333,79.333,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 11:00:00,1.0,1.272,22923.962,38.536,15.607,46.34,7.804,-0.0,65.38,0.0,19.744,0.0,0.0,0.0,0.0,0.704,20.193,12.338,33.235,51.53,0.0,-18.295,41.56,0.0,52.051,0.0,0.0,79.332,79.332,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 12:00:00,1.0,1.165,21694.25,38.536,15.607,46.34,7.804,-0.0,64.07,0.0,20.379,0.0,0.0,0.0,0.0,2.649,20.193,9.264,32.106,50.8,0.0,-18.694,40.98,0.0,51.871,0.0,0.0,79.331,79.331,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 13:00:00,1.0,1.022,20069.046,38.536,15.607,46.34,7.804,-0.0,63.12,0.0,20.774,0.0,0.0,0.0,0.0,3.993,20.193,5.201,29.387,49.54,0.0,-20.153,40.32,0.0,52.669,0.0,0.0,79.33,79.33,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 14:00:00,1.0,0.854,18149.229,38.536,15.607,46.34,7.804,-0.0,62.02,0.0,21.11,0.0,0.0,0.0,0.0,5.43,20.193,0.401,26.024,48.3,0.0,-22.276,40.02,0.0,54.493,0.0,0.0,79.33,79.33,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 15:00:00,1.0,0.817,17717.678,38.536,14.93,45.662,7.804,-0.0,61.72,0.0,21.194,0.0,0.0,0.0,0.0,5.137,20.193,0.0,25.329,47.61,0.0,-22.281,40.92,0.0,55.397,0.0,0.0,79.329,79.329,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 16:00:00,1.0,0.875,18388.271,38.536,15.607,46.34,7.804,-0.0,61.37,0.0,20.543,0.0,0.0,0.0,0.0,5.513,20.193,0.999,26.705,48.15,0.0,-21.445,41.65,0.0,55.291,0.0,0.0,79.328,79.328,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 17:00:00,1.0,1.045,20327.049,38.536,15.607,46.34,7.804,-0.0,60.5,0.0,18.831,0.0,0.0,0.0,0.0,4.671,20.193,5.846,30.71,48.28,0.0,-17.57,41.26,0.0,51.027,0.0,0.0,79.327,79.327,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 18:00:00,1.0,1.283,23045.37,38.536,15.607,46.34,7.804,-0.0,58.18,0.0,14.295,0.0,0.0,0.0,0.0,2.455,20.193,12.642,35.29,46.3,0.0,-11.01,40.27,0.0,43.477,0.0,0.0,79.326,79.326,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 19:00:00,1.0,1.559,26197.408,38.536,15.607,46.34,7.804,-0.0,56.09,0.0,8.37,0.0,0.0,0.0,0.0,-1.38,20.193,20.522,39.335,45.26,0.0,-5.925,38.89,0.0,37.012,0.0,0.0,79.326,79.326,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 20:00:00,1.0,1.767,28581.472,38.536,15.607,46.34,7.804,-0.0,54.33,0.0,7.359,0.0,0.0,0.0,0.0,-0.631,20.193,26.482,46.044,47.95,0.0,-1.906,37.68,0.0,31.782,0.0,0.0,79.325,79.325,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 21:00:00,1.0,1.562,26233.247,38.536,15.607,46.34,7.804,-0.0,50.54,0.0,8.172,0.0,0.0,0.0,0.0,3.972,20.193,20.611,44.776,49.0,0.0,-4.224,36.04,0.0,32.461,0.0,0.0,79.324,79.324,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 22:00:00,1.0,0.974,19512.276,38.536,15.607,46.34,7.804,-0.0,47.55,0.0,9.281,0.0,0.0,0.0,0.0,8.071,20.193,3.809,32.072,44.97,0.0,-12.898,32.46,0.0,37.554,0.0,0.0,79.323,79.323,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 23:00:00,1.0,0.55,14673.811,38.536,7.32,38.053,7.804,-0.0,45.72,0.0,9.99,0.0,0.0,0.0,0.0,2.323,20.193,0.0,22.515,41.76,0.0,-19.245,28.69,0.0,40.131,0.0,0.0,79.322,79.322,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 00:00:00,1.0,0.351,12395.452,38.536,1.624,34.189,5.972,-0.0,44.34,0.0,10.151,0.0,0.0,0.0,0.0,0.0,20.193,0.0,20.193,40.04,0.0,-19.847,27.22,0.0,41.096,0.0,0.0,79.322,79.322,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 01:00:00,1.0,0.294,11745.802,38.536,0.0,34.459,4.078,-0.0,44.25,0.0,9.791,0.0,0.0,0.0,0.0,0.0,20.193,0.0,20.193,37.73,0.0,-17.537,25.39,0.0,41.623,-2.773,0.0,79.321,79.321,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 02:00:00,1.0,0.294,11745.802,38.536,0.0,35.776,2.761,-0.0,44.9,0.0,9.124,0.0,0.0,0.0,0.0,0.0,20.193,0.0,20.193,36.96,0.0,-16.767,24.5,0.0,42.135,-3.629,0.0,81.955,81.955,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 03:00:00,1.0,0.294,11745.802,38.536,0.0,38.536,0.0,-0.0,46.84,0.0,8.233,0.0,0.0,0.0,0.0,-0.071,20.193,0.0,20.122,37.86,0.0,-17.738,24.05,0.0,42.814,-1.025,0.0,85.402,85.402,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 04:00:00,1.0,0.534,14493.016,38.536,6.868,43.785,1.62,-0.0,52.7,0.0,8.915,0.0,0.0,0.0,0.0,0.0,20.193,0.0,20.193,39.85,0.0,-19.657,24.55,0.0,42.588,0.0,0.0,86.375,86.375,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 05:00:00,1.0,0.722,16638.102,38.536,12.231,46.34,4.427,-0.0,58.04,0.0,10.905,0.0,0.0,0.0,0.0,-0.795,20.193,0.0,19.398,43.3,0.0,-23.902,28.99,0.0,48.465,0.0,0.0,86.374,86.374,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 06:00:00,1.0,0.812,17666.958,38.536,14.803,46.34,6.999,-0.0,61.4,0.0,14.285,0.0,0.0,0.0,0.0,-0.775,20.193,0.0,19.417,46.58,0.0,-27.163,34.45,0.0,54.613,0.0,0.0,86.373,86.373,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 07:00:00,1.0,0.951,19259.102,38.536,15.607,46.34,7.804,-0.0,63.1,0.0,15.939,0.0,0.0,0.0,0.0,-0.821,20.193,3.176,22.547,49.03,0.0,-26.483,38.24,0.0,56.919,0.0,0.0,86.372,86.372,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 08:00:00,1.0,1.117,21150.159,38.536,15.607,46.34,7.804,-0.0,64.92,0.0,17.135,0.0,0.0,0.0,0.0,-1.445,20.193,7.904,26.651,50.44,0.0,-23.789,40.12,0.0,56.105,0.0,0.0,86.371,86.371,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 09:00:00,1.0,1.209,22202.093,38.536,15.607,46.34,7.804,-0.0,66.44,0.0,18.564,0.0,0.0,0.0,0.0,-1.536,20.193,10.534,29.19,51.49,0.0,-22.3,40.78,0.0,55.276,0.0,0.0,86.371,86.371,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 10:00:00,1.0,1.361,23939.405,38.536,15.607,46.34,7.804,-0.0,65.99,0.0,19.143,0.0,0.0,0.0,0.0,-0.507,20.193,14.877,34.563,52.49,0.0,-17.927,41.31,0.0,51.434,0.0,0.0,86.37,86.37,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 11:00:00,1.0,1.342,23726.431,38.536,15.607,46.34,7.804,-0.0,64.92,0.0,19.609,0.0,0.0,0.0,0.0,1.029,20.193,14.344,35.566,51.53,0.0,-15.964,41.48,0.0,49.64,0.0,0.0,86.369,86.369,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 12:00:00,1.0,1.238,22530.447,38.536,15.607,46.34,7.804,-0.0,63.61,0.0,20.265,0.0,0.0,0.0,0.0,2.995,20.193,11.354,34.542,50.8,0.0,-16.258,40.9,0.0,49.354,0.0,0.0,86.368,86.368,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 13:00:00,1.0,1.099,20939.683,38.536,15.607,46.34,7.804,-0.0,62.66,0.0,21.041,0.0,0.0,0.0,0.0,4.721,20.193,7.378,32.291,49.54,0.0,-17.249,40.24,0.0,49.685,0.0,0.0,86.367,86.367,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 14:00:00,1.0,0.96,19357.117,38.536,15.607,46.34,7.804,-0.0,61.56,0.0,21.885,0.0,0.0,0.0,0.0,6.665,20.193,3.421,30.279,48.3,0.0,-18.021,39.95,0.0,50.168,0.0,0.0,86.366,86.366,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 15:00:00,1.0,0.959,19340.502,38.536,15.607,46.34,7.804,-0.0,61.26,0.0,22.414,0.0,0.0,0.0,0.0,7.494,20.193,3.38,31.066,47.61,0.0,-16.544,40.84,0.0,49.58,0.0,0.0,86.365,86.365,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 16:00:00,1.0,1.05,20385.426,38.536,15.607,46.34,7.804,-0.0,60.91,0.0,22.425,0.0,0.0,0.0,0.0,7.855,20.193,5.992,34.039,48.15,0.0,-14.111,41.57,0.0,47.877,0.0,0.0,86.365,86.365,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 17:00:00,1.0,1.187,21954.559,38.536,15.607,46.34,7.804,-0.0,60.04,0.0,20.808,0.0,0.0,0.0,0.0,7.108,20.193,9.915,37.215,48.28,0.0,-11.065,41.18,0.0,44.441,0.0,0.0,86.364,86.364,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 18:00:00,1.0,1.254,22720.91,38.536,15.607,46.34,7.804,-0.0,57.72,0.0,16.465,0.0,0.0,0.0,0.0,5.085,20.193,11.831,37.108,46.3,0.0,-9.192,40.19,0.0,41.578,0.0,0.0,86.363,86.363,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 19:00:00,1.0,1.506,25591.723,38.536,15.607,46.34,7.804,-0.0,55.64,0.0,10.831,0.0,0.0,0.0,0.0,1.531,20.193,19.008,40.732,45.26,0.0,-4.528,38.81,0.0,35.535,0.0,0.0,86.362,86.362,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 20:00:00,1.0,1.773,28645.912,38.536,15.607,46.34,7.804,-0.0,53.87,0.0,9.672,0.0,0.0,0.0,0.0,2.142,20.193,26.643,48.978,47.95,0.0,1.028,37.6,0.0,28.768,0.0,0.0,86.361,86.361,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 21:00:00,1.0,1.661,27368.611,38.536,15.607,46.34,7.804,-0.0,50.08,0.0,10.882,0.0,0.0,0.0,0.0,7.142,20.193,23.45,50.784,49.0,0.0,1.784,35.96,0.0,26.372,0.0,0.0,86.36,86.36,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 22:00:00,1.0,1.149,21512.57,38.536,15.607,46.34,7.804,-0.0,47.09,0.0,11.501,0.0,0.0,0.0,0.0,10.751,20.193,8.81,39.753,44.97,0.0,-5.217,32.38,0.0,29.793,0.0,0.0,86.359,86.359,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 23:00:00,1.0,0.792,17434.04,38.536,14.221,44.953,7.804,-0.0,45.26,0.0,12.239,0.0,0.0,0.0,0.0,11.933,20.193,0.0,32.125,41.76,0.0,-9.635,28.61,0.0,30.441,0.0,0.0,86.359,86.359,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 00:00:00,1.0,0.577,14986.222,38.536,8.101,38.834,7.804,-0.0,42.99,0.0,12.861,0.0,0.0,0.0,0.0,8.705,20.193,0.0,28.897,39.3,0.0,-10.403,26.26,0.0,28.859,0.0,0.0,86.358,86.358,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 01:00:00,1.0,0.406,13023.967,38.536,3.195,33.928,7.804,-0.0,42.91,0.0,12.909,0.0,0.0,0.0,0.0,3.927,20.193,0.0,24.119,37.0,0.0,-12.881,24.43,0.0,29.507,0.0,0.0,86.357,86.357,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 02:00:00,1.0,0.357,12461.746,38.536,1.79,32.523,7.804,-0.0,43.56,0.0,13.229,0.0,0.0,0.0,0.0,2.192,20.193,0.0,22.384,36.23,0.0,-13.846,23.54,0.0,29.582,0.0,0.0,86.356,86.356,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 03:00:00,1.0,0.415,13124.816,38.536,3.448,34.18,7.804,-0.0,45.5,0.0,13.208,0.0,0.0,0.0,0.0,1.888,20.193,0.0,22.081,37.13,0.0,-15.049,23.09,0.0,30.336,0.0,0.0,86.355,86.355,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 04:00:00,1.0,0.678,16136.585,38.536,10.977,41.71,7.804,-0.0,51.36,0.0,13.983,0.0,0.0,0.0,0.0,4.333,20.193,0.0,24.525,39.12,0.0,-14.595,23.59,0.0,30.381,0.0,0.0,86.354,86.354,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 05:00:00,1.0,0.853,18134.438,38.536,15.607,46.34,7.804,-0.0,56.69,0.0,15.804,0.0,0.0,0.0,0.0,5.454,20.193,0.364,26.011,42.57,0.0,-16.559,28.03,0.0,36.786,0.0,0.0,86.353,86.353,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 06:00:00,1.0,1.002,19834.189,38.536,15.607,46.34,7.804,-0.0,60.06,0.0,19.143,0.0,0.0,0.0,0.0,5.423,20.193,4.614,30.23,45.85,0.0,-15.62,33.49,0.0,41.307,0.0,0.0,86.352,86.352,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 07:00:00,1.0,1.049,20377.864,38.536,15.607,46.34,7.804,-0.0,61.76,0.0,21.716,0.0,0.0,0.0,0.0,6.296,20.193,5.973,32.461,48.3,0.0,-15.839,37.28,0.0,45.315,0.0,0.0,86.352,86.352,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
