,ts_weight,generation_cost,emissions,gen_baseload_region1,gen_peaking_region1,transmission_region1_region2,transmission_region1_region5,transmission_region1_region6,demand_region2,gen_unmet_region2,gen_wind_region2,gen_storage_region2,level_storage_interday_region2,level_storage_intraday_region2,level_storage_region2,transmission_region2_region3,gen_baseload_region3,gen_peaking_region3,transmission_region3_region4,demand_region4,gen_unmet_region4,transmission_region4_region5,demand_region5,gen_unmet_region5,gen_wind_region5,gen_storage_region5,level_storage_interday_region5,level_storage_intraday_region5,level_storage_region5,transmission_region5_region6,gen_baseload_region6,gen_peaking_region6,gen_wind_region6,gen_storage_region6,level_storage_interday_region6,level_storage_intraday_region6,level_storage_region6
2020-07-03 15:00:00,1.0,0.316,12596.04,33.017,0.0,43.019,-10.001,-0.0,61.8,0.0,16.704,-7.923,0.0,62.823,62.823,-10.001,29.963,0.0,19.962,47.61,0.0,-27.648,41.67,0.0,117.411,-38.091,0.0,515.783,515.783,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 16:00:00,1.0,0.316,12596.04,33.017,0.0,43.019,-10.001,-0.0,61.45,0.0,16.083,-7.653,0.0,70.349,70.349,-10.001,29.963,0.0,19.962,48.15,0.0,-28.188,42.4,0.0,118.475,-37.885,0.0,551.967,551.967,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 17:00:00,1.0,0.316,12596.04,33.017,0.0,43.019,-10.001,-0.0,60.58,0.0,13.539,-5.979,0.0,77.619,77.619,-10.001,29.963,0.0,19.962,48.28,0.0,-28.318,42.01,0.0,116.037,-35.708,0.0,587.954,587.954,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 18:00:00,1.0,0.316,12596.04,33.017,0.0,43.019,-10.001,-0.0,58.27,0.0,10.486,-5.236,0.0,83.298,83.298,-10.001,29.963,0.0,19.962,46.3,0.0,-26.338,41.02,0.0,111.593,-34.233,0.0,621.872,621.872,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-03 19:00:00,1.0,0.316,12596.04,33.017,0.0,43.019,-10.001,-0.0,56.18,0.0,10.498,-7.337,0.0,88.271,88.271,-10.001,29.963,0.0,19.962,45.26,0.0,-25.298,39.64,0.0,98.3,-23.361,0.0,654.389,654.389,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 20:00:00,1.0,0.315,12596.04,33.017,0.0,43.019,-10.001,-0.0,54.41,0.0,13.688,-12.298,0.0,95.241,95.241,-10.001,29.963,0.0,19.962,47.95,0.0,-27.988,38.43,0.0,80.846,-4.427,0.0,676.577,676.577,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-03 21:00:00,1.0,0.315,12596.04,33.017,0.0,33.018,0.0,-0.0,50.62,0.0,16.654,-9.053,0.0,106.923,106.923,-10.001,29.963,0.0,19.962,49.0,0.0,-29.038,36.79,0.0,75.324,-9.496,0.0,680.775,680.775,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-03 22:00:00,1.0,0.315,12596.04,33.017,0.0,43.019,-10.001,-0.0,47.63,0.0,18.525,-23.914,0.0,115.522,115.522,-10.001,29.963,0.0,19.962,44.97,0.0,-25.008,33.21,0.0,73.452,-5.233,0.0,689.79,689.79,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-03 23:00:00,1.0,0.315,12596.04,33.017,0.0,43.019,-10.001,-0.0,45.8,0.0,20.348,-27.568,0.0,138.24,138.24,-10.001,29.963,0.0,19.962,41.76,0.0,-21.798,29.44,0.0,73.964,-12.725,0.0,694.755,694.755,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-04 00:00:00,1.0,0.315,12596.04,33.017,0.0,33.017,0.0,-0.0,44.34,0.0,21.435,-20.114,0.0,164.429,164.429,-10.001,29.963,0.0,19.962,40.04,0.0,-20.078,28.48,0.0,70.799,-22.241,0.0,706.837,706.837,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-04 01:00:00,1.0,0.315,12596.04,33.017,0.0,33.017,0.0,-0.0,44.25,0.0,21.016,-9.783,0.0,183.535,183.535,0.0,29.963,0.0,29.963,37.73,0.0,-7.767,26.64,0.0,69.264,-34.857,0.0,727.96,727.96,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 02:00:00,1.0,0.315,12596.04,33.017,0.0,43.019,-10.001,-0.0,44.9,0.0,19.841,-17.96,0.0,192.828,192.828,0.0,29.963,0.0,29.963,36.96,0.0,-6.997,25.75,0.0,69.493,-26.745,0.0,761.068,761.068,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 03:00:00,1.0,0.315,12596.04,33.017,0.0,33.017,0.0,-0.0,46.84,0.0,18.743,-14.922,0.0,209.888,209.888,-10.001,29.963,0.0,19.962,37.86,0.0,-17.898,25.3,0.0,69.924,-26.726,0.0,786.469,786.469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 04:00:00,1.0,0.315,12596.04,33.017,0.0,33.132,-0.115,-0.0,52.7,0.0,19.568,0.0,0.0,224.062,224.062,0.0,29.963,0.0,29.963,39.85,0.0,-9.887,25.8,0.0,73.479,-37.677,0.0,811.852,811.852,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 05:00:00,1.0,0.315,12596.04,33.017,0.0,33.017,0.0,-0.0,58.04,0.0,19.396,-4.374,0.0,224.059,224.059,-10.001,29.963,0.0,19.962,43.3,0.0,-23.338,30.25,0.0,83.701,-30.113,0.0,847.639,847.639,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 06:00:00,1.0,0.316,12596.04,33.017,0.0,33.017,0.0,-0.0,61.4,0.0,21.534,0.0,0.0,228.213,228.213,-6.848,29.963,0.0,23.114,46.58,0.0,-23.466,35.71,0.0,91.23,-32.054,0.0,876.239,876.239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
