,ts_weight,generation_cost,emissions,gen_baseload_region1,gen_peaking_region1,transmission_region1_region2,transmission_region1_region5,transmission_region1_region6,demand_region2,gen_unmet_region2,gen_wind_region2,gen_storage_region2,level_storage_interday_region2,level_storage_intraday_region2,level_storage_region2,transmission_region2_region3,gen_baseload_region3,gen_peaking_region3,transmission_region3_region4,demand_region4,gen_unmet_region4,transmission_region4_region5,demand_region5,gen_unmet_region5,gen_wind_region5,gen_storage_region5,level_storage_interday_region5,level_storage_intraday_region5,level_storage_region5,transmission_region5_region6,gen_baseload_region6,gen_peaking_region6,gen_wind_region6,gen_storage_region6,level_storage_interday_region6,level_storage_intraday_region6,level_storage_region6
2020-07-01 10:00:00,1.0,1.544,28868.5,38.92,9.337,47.853,0.405,-0.0,65.01,0.0,9.621,0.0,0.0,0.0,0.0,-7.536,39.668,23.54,55.672,51.76,0.0,3.912,41.73,0.0,37.413,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 11:00:00,1.0,1.24,25395.455,38.92,9.337,47.853,0.405,-0.0,63.94,0.0,9.855,0.0,0.0,0.0,0.0,-6.232,39.668,14.857,48.293,50.8,0.0,-2.507,41.91,0.0,44.012,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 12:00:00,1.0,0.914,21669.743,38.92,9.337,48.258,0.0,-0.0,62.63,0.0,10.407,0.0,0.0,0.0,0.0,-3.965,39.668,5.543,41.246,50.07,0.0,-8.824,41.32,0.0,50.144,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 13:00:00,1.0,0.45,16360.81,38.92,1.608,40.528,0.0,-0.0,61.67,0.0,11.166,0.0,0.0,0.0,0.0,-9.976,39.668,0.0,29.692,48.81,0.0,-19.118,40.66,0.0,59.778,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 14:00:00,1.0,0.381,15225.315,38.92,0.0,39.326,-0.405,-0.0,60.57,0.0,11.467,-0.717,0.0,0.0,0.0,-10.495,37.206,0.0,26.711,47.56,0.0,-20.849,40.37,0.0,67.774,-6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 15:00:00,1.0,0.386,15399.601,38.92,0.0,39.326,-0.405,-0.0,60.27,0.0,10.972,-2.074,0.0,0.681,0.681,-12.046,38.078,0.0,26.031,46.88,0.0,-20.849,41.26,0.0,73.466,-10.952,0.0,5.843,5.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 16:00:00,1.0,0.388,15507.601,38.92,0.0,39.326,-0.405,-0.0,59.93,0.0,10.086,-1.528,0.0,2.652,2.652,-12.046,38.618,0.0,26.571,47.42,0.0,-20.849,42.0,0.0,79.574,-16.32,0.0,16.248,16.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 17:00:00,1.0,0.389,15533.601,38.92,0.0,39.326,-0.405,-0.0,59.06,0.0,7.86,-0.172,0.0,4.103,4.103,-12.046,38.748,0.0,26.701,47.55,0.0,-20.849,41.61,0.0,75.645,-12.781,0.0,31.752,31.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 18:00:00,1.0,0.379,15137.601,38.92,0.0,39.326,-0.405,-0.0,56.74,0.0,3.674,1.694,0.0,4.266,4.266,-12.046,36.768,0.0,24.721,45.57,0.0,-20.849,40.62,0.0,75.846,-13.972,0.0,43.894,43.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 19:00:00,1.0,0.374,14927.601,38.92,0.0,39.326,-0.405,-0.0,54.65,0.0,1.304,1.974,0.0,2.483,2.483,-12.046,35.718,0.0,23.671,44.52,0.0,-20.849,39.23,0.0,80.191,-19.707,0.0,57.168,57.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 20:00:00,1.0,0.387,15465.601,38.92,0.0,39.326,-0.405,-0.0,52.89,0.0,1.133,0.385,0.0,0.405,0.405,-12.046,38.408,0.0,26.361,47.21,0.0,-20.849,38.03,0.0,86.311,-27.027,0.0,75.89,75.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 21:00:00,1.0,0.374,14955.103,38.92,0.0,39.326,-0.405,-0.0,49.1,0.0,1.341,0.0,0.0,0.0,0.0,-8.434,35.855,0.0,27.421,48.27,0.0,-20.849,36.39,0.0,94.231,-36.588,0.0,101.566,101.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 22:00:00,1.0,0.339,13517.672,38.92,0.0,39.326,-0.405,-0.0,46.11,0.0,1.508,0.0,0.0,0.0,0.0,-5.277,28.668,0.0,23.391,44.24,0.0,-20.849,32.81,0.0,100.427,-46.363,0.0,136.325,136.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 23:00:00,1.0,0.312,12435.455,38.92,0.0,39.326,-0.405,-0.0,44.28,0.0,1.879,0.0,0.0,0.0,0.0,-3.075,23.257,0.0,20.181,41.03,0.0,-20.849,29.04,0.0,103.424,-53.13,0.0,180.371,180.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 00:00:00,1.0,0.227,9062.475,38.92,0.0,39.326,-0.405,-0.0,34.77,0.0,2.414,0.0,0.0,0.0,0.0,6.969,6.392,0.0,13.361,34.21,0.0,-20.849,24.94,0.0,106.056,-59.862,0.0,230.846,230.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 01:00:00,1.0,0.212,8469.472,38.92,0.0,39.326,-0.405,-0.0,34.69,0.0,2.989,0.0,0.0,0.0,0.0,7.624,3.427,0.0,11.051,31.9,0.0,-20.849,23.11,0.0,107.882,-63.518,0.0,287.715,287.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 02:00:00,1.0,0.209,8317.097,38.92,0.0,39.326,-0.405,-0.0,35.34,0.0,3.631,0.0,0.0,0.0,0.0,7.616,2.665,0.0,10.281,31.13,0.0,-20.849,22.22,0.0,108.449,-64.975,0.0,348.058,348.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 03:00:00,1.0,0.22,8764.745,38.92,0.0,39.326,-0.405,-0.0,37.28,0.0,4.232,0.0,0.0,0.0,0.0,6.278,4.903,0.0,11.181,32.03,0.0,-20.849,21.77,0.0,107.038,-64.014,0.0,409.784,409.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 04:00:00,1.0,0.254,10132.822,38.92,0.0,39.326,-0.405,-0.0,43.14,0.0,5.242,0.0,0.0,0.0,0.0,1.428,11.744,0.0,13.171,34.02,0.0,-20.849,22.27,0.0,104.092,-60.568,0.0,470.596,470.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 05:00:00,1.0,0.29,11563.203,38.92,0.0,39.326,-0.405,-0.0,48.47,0.0,6.87,0.0,0.0,0.0,0.0,-2.274,18.896,0.0,16.621,37.47,0.0,-20.849,26.71,0.0,101.044,-53.08,0.0,528.134,528.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 06:00:00,1.0,0.324,12929.977,38.92,0.0,39.326,-0.405,-0.0,51.84,0.0,6.686,0.0,0.0,0.0,0.0,-5.828,25.729,0.0,19.901,40.75,0.0,-20.849,32.17,0.0,98.437,-45.014,0.0,578.558,578.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 07:00:00,1.0,0.337,13451.066,38.92,0.0,38.92,0.0,0.0,53.54,0.0,9.194,-0.557,0.0,0.0,0.0,-5.984,28.335,0.0,22.351,43.2,0.0,-20.849,35.96,0.0,96.989,-40.181,0.0,621.317,621.317,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 08:00:00,1.0,0.394,15717.68,38.92,0.0,38.92,0.0,0.0,55.36,0.0,10.631,0.0,0.0,0.53,0.53,-5.809,39.668,0.0,33.859,44.61,0.0,-10.751,37.84,0.0,98.374,-49.784,0.0,659.484,659.484,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 09:00:00,1.0,0.394,15717.68,38.92,0.0,38.515,0.405,0.0,56.87,0.0,11.607,-5.299,0.0,0.53,0.53,-12.046,39.668,0.0,27.622,45.66,0.0,-18.038,38.51,0.0,95.201,-39.058,0.0,706.775,706.775,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 10:00:00,1.0,0.394,15717.68,38.92,0.0,38.92,0.0,0.0,56.43,0.0,11.888,0.0,0.0,5.563,5.563,-5.622,39.668,0.0,34.046,46.66,0.0,-12.614,39.03,0.0,92.33,-40.686,0.0,743.875,743.875,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 11:00:00,1.0,0.394,15717.68,38.92,0.0,38.92,0.0,0.0,55.36,0.0,11.771,0.0,0.0,5.563,5.563,-4.669,39.668,0.0,34.999,45.71,0.0,-10.711,39.2,0.0,86.978,-37.068,0.0,782.522,782.522,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 12:00:00,1.0,0.394,15717.68,38.92,0.0,38.921,0.0,-0.0,54.05,0.0,11.323,0.0,0.0,5.563,5.563,-3.806,39.668,0.0,35.862,44.97,0.0,-9.108,38.62,0.0,79.259,-31.53,0.0,817.73,817.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 13:00:00,1.0,0.393,15717.68,38.92,0.0,38.515,0.405,0.0,53.09,0.0,10.591,0.0,0.0,5.563,5.563,-3.984,39.668,0.0,35.684,43.71,0.0,-8.026,37.96,0.0,74.247,-28.666,0.0,847.677,847.677,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 14:00:00,1.0,0.393,15717.68,38.92,0.0,38.92,0.0,0.0,51.99,0.0,9.645,0.0,0.0,5.563,5.563,-3.425,39.668,0.0,36.243,42.47,0.0,-6.227,37.67,0.0,72.685,-28.789,0.0,874.903,874.903,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 15:00:00,1.0,0.393,15717.68,38.92,0.0,38.92,0.0,0.0,51.69,0.0,8.288,0.0,0.0,5.563,5.563,-4.482,39.668,0.0,35.186,41.78,0.0,-6.594,38.56,0.0,71.917,-26.763,0.0,902.245,902.245,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 16:00:00,1.0,0.393,15717.68,38.92,0.0,38.92,0.0,0.0,51.35,0.0,7.308,0.0,0.0,5.563,5.563,-5.122,39.668,0.0,34.546,42.32,0.0,-7.774,39.3,0.0,69.965,-22.892,0.0,927.662,927.662,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 17:00:00,1.0,0.393,15717.68,38.92,0.0,38.92,0.0,0.0,50.48,0.0,5.322,0.0,0.0,5.563,5.563,-6.237,39.668,0.0,33.431,42.45,0.0,-9.019,38.91,0.0,66.427,-18.497,0.0,949.401,949.401,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 18:00:00,1.0,0.393,15717.68,38.92,0.0,38.92,0.0,0.0,48.16,0.0,3.517,0.0,0.0,5.563,5.563,-5.723,39.668,0.0,33.945,40.47,0.0,-6.525,37.92,0.0,61.012,-16.567,0.0,966.965,966.965,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 19:00:00,1.0,0.393,15717.68,38.92,0.0,38.92,0.0,0.0,46.07,0.0,2.38,0.0,0.0,5.563,5.563,-4.769,39.668,0.0,34.899,39.43,0.0,-4.531,36.53,0.0,51.718,-10.657,0.0,982.695,982.695,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 20:00:00,1.0,0.393,15717.68,38.92,0.0,38.92,0.0,0.0,44.31,0.0,1.551,0.0,0.0,5.563,5.563,-3.838,39.668,0.0,35.83,42.12,0.0,-6.29,35.32,0.0,41.896,-0.286,0.0,992.81,992.81,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 21:00:00,1.0,0.393,15717.68,38.92,0.0,39.133,-0.212,-0.0,40.52,0.0,1.387,0.0,0.0,5.563,5.563,0.0,39.668,0.0,39.668,43.17,0.0,-3.502,33.68,0.0,43.055,-5.66,0.0,993.072,993.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 22:00:00,1.0,0.393,15717.68,38.92,0.0,38.515,0.405,0.0,37.53,0.0,1.003,0.0,0.0,5.563,5.563,1.988,39.668,0.0,41.656,39.14,0.0,2.516,30.1,0.0,51.202,-24.023,0.0,998.439,998.439,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 23:00:00,1.0,0.393,15717.68,38.92,0.0,38.515,0.405,0.0,35.7,0.0,0.722,-3.537,0.0,5.563,5.563,0.0,39.668,0.0,39.668,35.93,0.0,3.738,26.34,0.0,57.347,-35.151,0.0,1021.253,1021.253,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 00:00:00,1.0,0.393,15717.68,38.92,0.0,38.515,0.405,-0.0,31.0,0.0,0.522,-20.083,0.0,8.923,8.923,-12.046,39.668,0.0,27.622,31.88,0.0,-4.258,23.65,0.0,61.679,-34.176,0.0,1054.637,1054.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 01:00:00,1.0,0.393,15717.68,38.92,0.0,38.515,0.405,0.0,30.91,0.0,0.364,-18.068,0.0,28.002,28.002,-10.098,39.668,0.0,29.57,29.57,0.0,0.0,21.82,0.0,63.795,-42.38,0.0,1087.096,1087.096,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 02:00:00,1.0,0.393,15717.68,38.92,0.0,38.515,0.405,0.0,31.56,0.0,0.254,-18.077,0.0,45.167,45.167,-10.868,39.668,0.0,28.8,28.8,0.0,0.0,20.93,0.0,65.054,-44.529,0.0,1127.348,1127.348,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 03:00:00,1.0,0.393,15717.68,38.92,0.0,38.515,0.405,0.0,33.5,0.0,0.221,-5.236,0.0,62.34,62.34,0.0,39.668,0.0,39.668,29.7,0.0,9.968,20.48,0.0,65.495,-55.388,0.0,1169.642,1169.642,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-03 04:00:00,1.0,0.393,15717.68,38.92,0.0,38.92,0.0,0.0,39.36,0.0,0.298,-11.904,0.0,67.314,67.314,-12.046,39.668,0.0,27.622,31.69,0.0,-4.068,20.98,0.0,67.484,-42.436,0.0,1222.252,1222.252,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-03 05:00:00,1.0,0.393,15717.68,38.92,0.0,39.326,-0.405,-0.0,44.69,0.0,0.505,-7.187,0.0,78.622,78.622,-12.046,39.668,0.0,27.622,35.14,0.0,-7.518,25.42,0.0,70.129,-36.785,0.0,1262.556,1262.556,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-03 06:00:00,1.0,0.393,15717.68,38.92,0.0,38.92,0.0,0.0,48.06,0.0,0.939,-3.846,0.0,85.449,85.449,-12.046,39.668,0.0,27.622,38.42,0.0,-10.798,30.88,0.0,70.847,-29.169,0.0,1297.492,1297.492,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-03 07:00:00,1.0,0.393,15717.68,38.92,0.0,38.921,0.0,-0.0,49.76,0.0,1.722,0.0,0.0,89.102,89.102,-9.118,39.668,0.0,30.55,40.87,0.0,-10.32,34.67,0.0,71.325,-26.335,0.0,1325.19,1325.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-03 08:00:00,1.0,0.393,15717.68,38.92,0.0,39.326,-0.405,-0.0,51.58,0.0,3.086,0.0,0.0,89.101,89.101,-9.169,39.668,0.0,30.499,42.28,0.0,-11.781,36.55,0.0,77.005,-28.269,0.0,1350.197,1350.197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-03 09:00:00,1.0,0.394,15717.68,38.92,0.0,39.326,-0.405,-0.0,53.1,0.0,4.463,0.0,0.0,89.1,89.1,-9.311,39.668,0.0,30.357,43.33,0.0,-12.973,37.22,0.0,78.868,-28.27,0.0,1377.04,1377.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-03 10:00:00,1.0,0.394,15717.68,38.92,0.0,38.515,0.405,0.0,52.65,0.0,5.456,0.0,0.0,89.099,89.099,-8.679,39.668,0.0,30.989,44.33,0.0,-13.341,37.74,0.0,79.359,-28.684,0.0,1403.884,1403.884,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-03 11:00:00,1.0,0.394,15717.68,38.92,0.0,38.921,0.0,-0.0,51.58,0.0,6.342,0.0,0.0,89.098,89.098,-6.318,39.668,0.0,33.35,43.37,0.0,-10.02,37.91,0.0,79.523,-31.593,0.0,1431.121,1431.121,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-03 12:00:00,1.0,0.394,15717.68,38.92,0.0,38.92,0.0,0.0,50.27,0.0,7.094,0.0,0.0,89.097,89.097,-4.256,39.668,0.0,35.412,42.64,0.0,-7.228,37.33,0.0,78.868,-34.311,0.0,1461.122,1461.122,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-03 13:00:00,1.0,0.394,15717.68,38.92,0.0,39.326,-0.405,-0.0,49.32,0.0,8.04,0.0,0.0,89.096,89.096,-1.954,39.668,0.0,37.714,41.38,0.0,-3.666,36.67,0.0,77.798,-37.057,0.0,1493.704,1493.704,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-03 14:00:00,1.0,0.393,15717.68,38.92,0.0,38.921,0.0,-0.0,48.22,0.0,8.956,0.0,0.0,89.095,89.095,-0.343,39.668,0.0,39.325,40.14,0.0,-0.815,36.38,0.0,76.375,-39.18,0.0,1528.895,1528.895,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-03 15:00:00,1.0,0.393,15717.68,38.92,0.0,39.326,-0.405,-0.0,47.92,0.0,9.28,-12.732,0.0,89.095,89.095,-12.046,39.668,0.0,27.622,39.45,0.0,-11.828,37.27,0.0,73.793,-24.29,0.0,1566.102,1566.102,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
2020-07-03 16:00:00,1.0,0.393,15717.68,38.92,0.0,39.326,-0.405,-0.0,47.57,0.0,8.067,0.0,0.0,101.19,101.19,-0.177,39.668,0.0,39.491,39.99,0.0,-0.499,38.01,0.0,69.021,-30.106,0.0,1589.163,1589.163,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-03 17:00:00,1.0,0.393,15717.68,38.92,0.0,38.92,0.0,0.0,46.7,0.0,5.513,-0.306,0.0,101.189,101.189,-2.573,39.668,0.0,37.095,40.12,0.0,-3.025,37.62,0.0,62.347,-21.701,0.0,1617.75,1617.75,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-03 18:00:00,1.0,0.393,15717.68,38.92,0.0,39.326,-0.405,-0.0,44.38,0.0,3.236,-10.228,0.0,101.479,101.479,-12.046,39.668,0.0,27.622,38.14,0.0,-10.518,36.63,0.0,50.497,-2.943,0.0,1638.351,1638.351,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-03 19:00:00,1.0,0.393,15717.7,38.92,0.0,38.515,0.405,-0.0,42.29,0.0,2.11,0.0,0.0,111.195,111.195,-1.665,39.668,0.0,38.003,37.1,0.0,0.903,35.24,0.0,32.98,0.952,0.0,1641.131,1641.131,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 20:00:00,1.0,0.393,15717.7,38.92,0.0,38.515,0.405,-0.0,40.53,0.0,1.949,0.0,0.0,111.193,111.193,-0.066,39.668,0.0,39.602,39.79,0.0,-0.188,34.03,0.0,18.436,15.377,0.0,1640.113,1640.113,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 21:00:00,1.0,0.532,17299.259,38.92,3.954,42.469,0.405,-0.0,36.74,0.0,1.886,0.0,0.0,111.192,111.192,7.615,39.668,0.0,47.283,40.84,0.0,6.443,32.39,0.0,15.451,10.091,0.0,1623.912,1623.912,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 22:00:00,1.0,0.428,16110.398,38.92,0.982,39.497,0.405,-0.0,33.75,0.0,1.742,0.0,0.0,111.191,111.191,7.489,39.668,0.0,47.157,36.81,0.0,10.347,28.81,0.0,18.058,0.0,0.0,1613.274,1613.274,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 23:00:00,1.0,0.393,15717.7,38.92,0.0,38.515,0.405,-0.0,31.92,0.0,1.608,-0.006,0.0,111.19,111.19,8.197,39.668,0.0,47.865,33.6,0.0,14.265,25.05,0.0,20.967,-10.588,0.0,1613.258,1613.258,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 00:00:00,1.0,0.469,16587.488,38.92,2.174,40.69,0.405,-0.0,42.57,0.0,1.294,0.0,0.0,111.195,111.195,-0.587,39.668,0.0,39.081,38.64,0.0,0.441,24.71,0.0,23.863,0.0,0.0,1623.301,1623.301,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 01:00:00,1.0,0.393,15717.7,38.92,0.0,38.515,0.405,-0.0,42.49,0.0,1.02,0.0,0.0,111.193,111.193,-2.955,39.668,0.0,36.713,36.34,0.0,0.373,22.87,0.0,26.608,-4.517,0.0,1623.284,1623.284,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 02:00:00,1.0,0.393,15717.7,38.92,0.0,38.515,0.405,-0.0,43.13,0.0,0.769,-0.004,0.0,111.192,111.192,-3.849,39.668,0.0,35.819,35.57,0.0,0.249,21.99,0.0,29.152,-7.816,0.0,1627.559,1627.559,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 03:00:00,1.0,0.393,15717.7,38.92,0.0,38.515,0.405,-0.0,45.07,0.0,0.575,-0.001,0.0,111.195,111.195,-5.981,39.668,0.0,33.687,36.46,0.0,-2.773,21.54,0.0,30.411,-6.504,0.0,1634.969,1634.969,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 04:00:00,1.0,0.405,15846.428,38.92,0.322,39.242,0.0,-0.0,50.93,0.0,0.522,0.0,0.0,111.195,111.195,-11.166,39.668,0.0,28.502,38.46,0.0,-9.958,22.04,0.0,31.998,0.0,0.0,1641.131,1641.131,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 05:00:00,1.0,0.572,17764.825,38.92,5.118,44.038,0.0,-0.0,56.27,0.0,0.846,0.0,0.0,111.193,111.193,-11.386,39.668,0.0,28.282,41.91,0.0,-13.628,26.48,0.0,40.108,0.0,0.0,1641.115,1641.115,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 06:00:00,1.0,0.839,20807.084,38.92,9.337,48.258,0.0,-0.0,59.63,0.0,0.923,0.0,0.0,111.192,111.192,-10.45,39.668,3.386,32.605,45.18,0.0,-12.575,31.94,0.0,44.515,0.0,0.0,1641.098,1641.098,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
